时间,开盘,最高,最低,收盘,涨幅,振幅,总手,金额
2016/9/19,988.107,1002.36,988.107,1002.287,1.84%,1.45%,"500,907,100","2,719,963,900"
2016/9/14,986.395,991.724,980.89,984.207,-0.40%,1.10%,"593,858,590","3,395,984,300"
2016/9/13,985.075,993.942,983.112,988.124,0.69%,1.10%,"512,856,640","2,545,663,000"
2016/9/12,997.465,1003.767,978.07,981.325,-3.34%,2.53%,"1,006,714,290","5,281,059,600"
2016/9/9,1022.921,1024.801,1015.285,1015.285,-0.30%,0.93%,"666,403,380","3,646,031,800"
2016/9/8,1010.649,1018.375,1010.475,1018.375,0.90%,0.78%,"562,160,010","3,162,653,600"
2016/9/7,1002.95,1016.227,1002.667,1009.326,0.35%,1.35%,"798,174,510","4,336,946,600"
2016/9/6,1000.072,1005.822,989.363,1005.788,0.72%,1.65%,"738,698,300","3,765,168,500"
2016/9/5,985.92,1002.42,985.92,998.557,1.63%,1.68%,"814,997,110","4,043,920,100"
2016/9/2,980.498,986.157,978.397,982.532,-0.02%,0.79%,"515,667,170","2,914,889,100"
2016/9/1,998.895,1000.239,982.46,982.701,-1.66%,1.78%,"730,265,670","3,645,111,000"
2016/8/31,1004.26,1004.26,994.636,999.24,-0.47%,0.96%,"565,062,400","2,800,665,900"
2016/8/30,1006.487,1008.677,998.976,1003.948,-0.44%,0.96%,"653,481,330","3,365,723,500"
2016/8/29,1007.894,1012.941,1005.298,1008.399,-0.10%,0.76%,"759,086,480","3,736,982,500"
2016/8/26,1007.393,1014.013,1001.241,1009.372,0.20%,1.27%,"814,954,500","4,114,926,300"
2016/8/25,993.72,1023.742,987.188,1007.357,0.78%,3.66%,"1,201,044,540","5,765,783,400"
2016/8/24,991.763,1004.094,991.695,999.539,0.62%,1.25%,"641,755,560","3,524,295,100"
2016/8/23,991.524,997.585,985.565,993.339,0.02%,1.21%,"682,395,820","3,845,488,500"
2016/8/22,1001.441,1008.675,992.373,993.099,-1.06%,1.62%,"885,019,780","4,964,573,700"
2016/8/19,1007.928,1007.928,994.07,1003.76,-0.34%,1.38%,"982,600,250","5,038,389,300"
2016/8/18,1001.44,1010.528,1000.226,1007.233,0.12%,1.02%,"1,186,011,010","6,106,425,500"
2016/8/17,985.915,1018.06,984.282,1005.984,1.98%,3.42%,"2,037,673,900","9,189,467,900"
2016/8/16,967.7,988.751,967.635,986.459,1.84%,2.18%,"1,509,169,100","7,233,365,100"
2016/8/15,950.151,971.358,949.075,968.636,2.01%,2.35%,"1,361,766,300","6,398,670,200"
2016/8/12,937.947,949.738,934.748,949.55,0.93%,1.59%,"705,903,830","3,351,571,600"
2016/8/11,951.473,958.258,940.769,940.769,-1.56%,1.83%,"989,444,250","4,871,038,800"
2016/8/10,944.158,973.777,943.812,955.678,1.21%,3.17%,"1,262,073,650","5,852,356,500"
2016/8/9,942.528,944.347,934.152,944.284,0.34%,1.08%,"991,179,160","4,757,760,900"
2016/8/8,917.659,941.147,917.507,941.116,2.98%,2.59%,"927,080,350","4,043,944,300"
2016/8/5,915.402,920.01,913.438,913.912,-0.25%,0.72%,"555,213,380","2,932,182,600"
2016/8/4,907.662,916.344,901.367,916.187,0.83%,1.65%,"467,459,820","2,485,990,100"
2016/8/3,904.012,909.962,900.164,908.636,0.35%,1.08%,"497,887,860","2,848,997,300"
2016/8/2,897.772,905.466,896.206,905.435,0.81%,1.03%,"503,477,850","2,584,616,200"
2016/8/1,900.242,900.803,886.643,898.157,-0.48%,1.57%,"627,849,610","3,069,586,100"
2016/7/29,907.447,910.036,899.443,902.483,-0.71%,1.17%,"424,001,370","2,236,126,300"
2016/7/28,907.593,912.667,897.068,908.908,0.06%,1.72%,"628,754,870","3,183,729,000"
2016/7/27,946.149,949.535,895.513,908.376,-3.81%,5.72%,"1,163,202,000","5,867,427,500"
2016/7/26,933.311,944.325,932.538,944.325,1.11%,1.26%,"578,923,480","3,273,787,200"
2016/7/25,933.246,940.531,928.412,933.955,-0.08%,1.30%,"523,299,220","3,020,309,600"
2016/7/22,945.104,945.104,933.065,934.729,-1.20%,1.27%,"764,661,060","4,519,808,000"
2016/7/21,935.107,950.208,935.007,946.115,1.22%,1.63%,"716,519,640","4,268,420,800"
2016/7/20,938.623,939.53,932.05,934.673,-0.46%,0.80%,"489,097,190","2,600,938,900"
2016/7/19,938.897,939.791,925.38,939.012,-0.24%,1.53%,"777,193,060","3,821,024,100"
2016/7/18,952.306,952.537,935.079,941.284,-1.64%,1.82%,"965,021,030","4,711,738,200"
2016/7/15,951.594,972.5,949.14,957.025,0.87%,2.46%,"1,376,169,700","6,301,775,300"
2016/7/14,955.515,955.515,941.682,948.78,-0.90%,1.44%,"936,873,620","5,012,506,600"
2016/7/13,958.288,965.642,950.703,957.43,0.11%,1.56%,"1,489,599,100","8,554,688,800"
2016/7/12,921.273,956.757,921.273,956.375,3.63%,3.84%,"1,976,590,700","9,535,875,800"
2016/7/11,922.198,934.234,919.34,922.896,0.21%,1.62%,"1,160,814,430","5,594,408,100"
2016/7/8,927.311,927.478,919.835,920.991,-1.10%,0.82%,"849,309,940","4,157,050,800"
2016/7/7,926.059,932.928,920.979,931.235,0.50%,1.29%,"1,221,091,030","5,719,391,700"
2016/7/6,925.51,930.074,915.031,926.57,-0.60%,1.61%,"980,120,010","5,246,319,900"
2016/7/5,922.684,943.997,920.709,932.131,1.03%,2.52%,"1,271,923,080","6,649,185,000"
2016/7/4,893.683,924.385,893.105,922.618,2.60%,3.48%,"1,155,538,210","5,617,945,100"
2016/7/1,894.789,900.614,893.294,899.207,0.47%,0.82%,"586,873,780","3,036,490,000"
2016/6/30,898.377,898.482,890.98,894.988,-0.31%,0.84%,"570,086,340","3,058,748,700"
2016/6/29,891.696,898.286,889.403,897.745,0.71%,1.00%,"752,780,850","3,756,099,000"
2016/6/28,889.683,891.921,877.794,891.441,-0.39%,1.58%,"696,198,920","3,782,539,700"
2016/6/27,870.155,897.154,869.133,894.925,3.23%,3.23%,"953,850,280","4,598,569,800"
2016/6/24,878.92,884.178,850.279,866.935,-1.63%,3.85%,"813,302,240","4,132,242,000"
2016/6/23,883.186,884.661,873.425,881.27,-0.39%,1.27%,"570,341,120","3,066,102,500"
2016/6/22,873.675,884.72,869.059,884.72,0.93%,1.79%,"627,962,150","3,586,240,700"
2016/6/21,885.672,891.123,873.032,876.568,-0.83%,2.05%,"754,677,900","3,867,427,100"
2016/6/20,890.599,890.599,872.81,883.904,-1.20%,1.99%,"590,709,580","3,344,456,500"
2016/6/17,885.167,904.907,885.167,894.609,0.96%,2.23%,"880,970,770","4,780,273,200"
2016/6/16,882.568,891.985,881.222,886.145,-0.07%,1.21%,"671,415,910","3,902,582,100"
2016/6/15,859.014,889.275,855.356,886.726,1.96%,3.90%,"625,600,590","3,368,820,400"
2016/6/14,865.742,873.202,863.566,869.721,-0.06%,1.11%,"428,994,920","2,063,990,100"
2016/6/13,895.767,899.001,869.765,870.283,-3.89%,3.23%,"717,793,400","3,606,470,200"
2016/6/8,905.322,908.744,895.525,905.534,-0.04%,1.46%,"580,691,230","2,945,312,300"
2016/6/7,909.228,909.333,901.198,905.859,-0.45%,0.89%,"524,526,930","2,659,694,600"
2016/6/6,904.55,910.479,902.44,909.91,0.60%,0.89%,"681,676,010","3,248,441,200"
2016/6/3,908.626,909.893,899.264,904.483,-0.29%,1.17%,"642,516,030","3,475,301,800"
2016/6/2,895.584,907.139,894.216,907.075,1.12%,1.44%,"694,972,170","3,475,939,200"
2016/6/1,891.638,900.174,889.796,897.011,0.39%,1.16%,"933,799,600","4,253,160,000"
2016/5/31,861.372,893.735,861.372,893.564,3.65%,3.75%,"1,136,488,110","4,827,830,000"
2016/5/30,862.005,867.442,854.46,862.119,-0.59%,1.50%,"518,110,480","2,241,229,300"
2016/5/27,863.091,874.205,859.171,867.229,0.19%,1.74%,"585,637,760","2,579,465,800"
2016/5/26,862.26,867.102,847.781,865.614,0.13%,2.24%,"615,061,380","2,942,622,400"
2016/5/25,864.048,871.524,858.046,864.454,0.42%,1.57%,"505,898,260","2,622,575,400"
2016/5/24,868.03,868.03,853.856,860.82,-1.08%,1.63%,"569,241,560","2,419,161,800"
2016/5/23,867.814,873.457,865.834,870.248,0.38%,0.88%,"568,451,550","2,287,419,100"
2016/5/20,853.046,867.489,850.856,866.991,0.32%,1.92%,"623,452,430","2,462,241,100"
2016/5/19,856.774,876.248,856.684,864.227,1.16%,2.29%,"852,068,650","3,236,570,400"
2016/5/18,871.661,871.661,846.356,854.326,-2.98%,2.87%,"694,681,020","3,091,940,900"
2016/5/17,875.147,887.363,873.958,880.593,0.53%,1.53%,"770,405,120","3,438,115,100"
2016/5/16,866.75,876.158,856.574,875.979,0.62%,2.25%,"621,419,090","2,768,064,500"
2016/5/13,860.377,883.191,857.959,870.542,0.54%,2.91%,"644,701,240","2,839,505,500"
2016/5/12,856.521,867.683,839.748,865.879,0.02%,3.23%,"642,365,950","2,583,559,500"
2016/5/11,880.017,882.622,863.948,865.748,-1.12%,2.13%,"503,218,790","2,142,534,100"
2016/5/10,875.771,883.085,871.336,875.56,-0.21%,1.34%,"573,308,820","2,276,376,100"
2016/5/9,923.106,923.106,871.359,877.374,-5.97%,5.55%,"1,096,425,700","4,616,795,500"
2016/5/6,972.358,974.002,933.062,933.062,-4.12%,4.21%,"981,262,650","4,668,472,700"
2016/5/5,969.708,974.471,962.53,973.163,0.04%,1.23%,"662,594,320","3,406,319,500"
2016/5/4,975.426,978.53,968.375,972.727,-0.58%,1.04%,"817,865,150","4,297,686,900"
2016/5/3,957.871,978.361,953.251,978.361,2.24%,2.62%,"730,675,050","3,646,241,100"
2016/4/29,950.602,965.329,944.684,956.881,0.37%,2.17%,"523,015,430","2,717,925,600"
2016/4/28,962.793,964.965,938.902,953.363,-1.11%,2.70%,"667,143,440","3,068,186,500"
2016/4/27,974.248,974.785,962.521,964.067,-1.06%,1.26%,"630,157,940","2,989,569,800"
2016/4/26,968.858,974.784,961.626,974.382,0.36%,1.36%,"671,703,300","3,027,582,400"
2016/4/25,968.012,975.971,954.85,970.934,-0.29%,2.17%,"811,693,880","3,616,782,600"
2016/4/22,972.179,974.336,954.718,973.788,-1.92%,1.98%,"1,262,765,200","5,358,441,800"
2016/4/21,969.601,1013.779,969.568,992.893,2.46%,4.56%,"2,051,417,000","8,921,020,400"
2016/4/20,1017.359,1021.311,947.605,969.1,-3.61%,7.33%,"1,667,665,400","7,660,326,400"
2016/4/19,1004.154,1009.129,994.652,1005.398,0.33%,1.44%,"941,038,230","4,433,964,900"
2016/4/18,1011.482,1011.482,989.325,1002.046,-1.13%,2.19%,"1,117,818,220","5,366,442,300"
2016/4/15,1018.411,1020.597,1006.599,1013.474,-0.89%,1.37%,"1,077,341,290","5,380,697,200"
2016/4/14,1031.805,1032.477,1007.677,1022.536,-0.33%,2.42%,"1,427,473,200","6,963,802,700"
2016/4/13,1011.803,1044.517,1011.803,1025.932,2.41%,3.27%,"2,764,593,200","12,635,955,300"
2016/4/12,993.44,1008.515,989.01,1001.819,0.60%,1.96%,"1,895,086,700","8,455,880,900"
2016/4/11,967.899,1007.618,967.899,995.844,3.83%,4.14%,"2,174,287,100","9,726,727,700"
2016/4/8,952.394,967.059,946.233,959.069,-0.38%,2.16%,"1,504,653,900","6,987,619,300"
2016/4/7,966.231,984.262,954.724,962.695,-0.16%,3.06%,"1,703,677,700","7,570,087,600"
2016/4/6,965.916,970.531,953.587,964.238,-0.42%,1.75%,"1,148,219,050","5,715,237,400"
2016/4/5,940.836,970.692,940.364,968.272,2.70%,3.22%,"1,351,613,200","6,387,000,600"
2016/4/1,933.34,944.191,926.366,942.847,0.50%,1.90%,"1,127,568,000","5,118,704,600"
2016/3/31,937.157,941.245,929.511,938.187,0.21%,1.25%,"941,672,710","4,991,579,700"
2016/3/30,915.632,936.677,915.481,936.252,2.92%,2.33%,"903,255,090","4,429,371,900"
2016/3/29,928.979,930.128,901.829,909.719,-2.38%,3.04%,"819,697,960","3,915,007,100"
2016/3/28,942.099,953.494,928.257,931.93,-1.03%,2.68%,"949,311,720","4,767,379,100"
2016/3/25,933.878,942.323,928.661,941.66,0.72%,1.46%,"893,009,270","4,546,107,500"
2016/3/24,944.681,950.076,934.412,934.964,-1.61%,1.65%,"1,234,505,200","6,111,206,500"
2016/3/23,941.933,952.181,939.981,950.26,0.50%,1.29%,"1,166,457,900","5,929,764,600"
2016/3/22,943.846,954.362,936.733,945.532,-0.51%,1.85%,"1,401,086,300","7,055,070,000"
2016/3/21,930.058,950.407,928.895,950.407,2.75%,2.33%,"1,846,284,700","8,870,862,300"
2016/3/18,900.763,927.243,900.068,924.956,3.10%,3.03%,"1,640,307,900","7,732,176,400"
2016/3/17,882.384,900.772,875.386,897.145,2.15%,2.89%,"1,047,141,890","4,882,580,200"
2016/3/16,890.189,896.118,874.094,878.304,-1.07%,2.48%,"737,261,730","3,453,220,200"
2016/3/15,899.537,900.704,881.161,887.841,-1.81%,2.16%,"815,555,940","4,105,577,900"
2016/3/14,885.336,911.644,883.978,904.204,3.11%,3.15%,"1,105,184,460","5,519,750,400"
2016/3/11,871.78,882.714,864.349,876.962,-0.65%,2.08%,"702,407,350","3,239,096,900"
2016/3/10,904.747,910.735,881.204,882.657,-2.04%,3.28%,"981,955,330","4,710,448,800"
2016/3/9,917.929,917.929,895.762,901.056,-5.83%,2.32%,"1,543,976,000","7,008,696,100"
2016/3/8,980.381,981.999,936.634,956.874,0.54%,4.77%,"2,227,522,200","10,471,669,800"
2016/3/7,952.9,971.96,935.313,951.703,3.36%,3.98%,"2,181,064,800","9,840,078,800"
2016/3/4,921.443,949.625,901.741,920.765,-0.46%,5.18%,"1,944,343,300","9,192,422,000"
2016/3/3,935.233,947.35,923.646,924.989,-1.27%,2.53%,"2,151,986,900","10,373,907,200"
2016/3/2,876.899,943.197,874.64,936.919,6.46%,7.79%,"2,377,719,600","10,933,331,000"
2016/3/1,859.935,883.566,848.291,880.067,2.29%,4.10%,"1,400,893,800","6,768,636,100"
2016/2/29,882.961,883.287,830.988,860.365,-3.16%,5.89%,"1,502,163,500","6,845,494,800"
2016/2/26,871.673,895.188,854.676,888.44,3.15%,4.70%,"1,569,241,300","7,471,087,500"
2016/2/25,938.391,938.391,855.405,861.337,-8.52%,8.81%,"1,859,098,700","9,000,247,100"
2016/2/24,928.55,941.924,919.745,941.592,0.38%,2.36%,"1,541,841,700","8,184,372,300"
2016/2/23,933.821,938.111,917.712,938.021,0.87%,2.19%,"1,903,492,000","9,650,612,800"
2016/2/22,896.432,946.323,895.639,929.951,5.17%,5.73%,"2,305,618,900","9,972,717,700"
2016/2/19,883.943,888.3,874.83,884.201,-0.48%,1.52%,"1,041,304,440","5,721,899,300"
2016/2/18,887.93,908.653,885.478,888.443,0.54%,2.62%,"1,496,591,700","7,069,840,100"
2016/2/17,868.069,886.368,865.662,883.654,1.87%,2.39%,"1,364,898,700","6,230,941,400"
2016/2/16,829.803,869.641,829.693,867.425,4.77%,4.83%,"1,242,005,460","5,274,407,500"
2016/2/15,806.754,833.259,804.128,827.899,-1.36%,3.47%,"792,370,550","3,364,053,600"
2016/2/5,845.085,855.192,838.699,839.297,-0.35%,1.96%,"1,038,379,040","4,635,128,800"
2016/2/4,829.424,845.895,827.846,842.286,1.61%,2.18%,"1,200,582,040","5,409,666,800"
2016/2/3,821.125,829.238,807.45,828.916,-0.47%,2.62%,"1,133,008,650","5,069,897,200"
2016/2/2,810.187,836.461,810.161,832.838,2.36%,3.23%,"1,144,648,060","5,562,827,600"
2016/2/1,838.624,844.621,799.149,813.652,-3.72%,5.38%,"1,195,508,110","4,553,744,700"
2016/1/29,817.002,854.09,808.274,845.112,2.40%,5.55%,"1,475,634,200","5,761,031,700"
2016/1/28,870.685,875.19,823.054,825.28,-6.75%,5.89%,"1,343,361,300","5,371,035,800"
2016/1/27,886.567,893.594,841.204,885.033,-0.38%,5.90%,"1,757,981,200","7,344,381,000"
2016/1/26,941.342,948.555,886.031,888.425,-7.24%,6.53%,"1,850,392,600","7,888,478,900"
2016/1/25,952.025,969.097,945.627,957.774,1.51%,2.49%,"1,552,442,900","6,693,122,300"
2016/1/22,926.325,949.498,914.022,943.504,2.81%,3.87%,"1,383,730,300","5,862,127,600"
2016/1/21,944.575,959.908,916.88,917.75,-4.42%,4.48%,"1,391,845,300","5,924,152,800"
2016/1/20,965.451,970.724,942.747,960.178,-1.91%,2.86%,"1,665,604,400","7,159,655,600"
2016/1/19,944.405,981.34,937.791,978.903,3.10%,4.59%,"1,692,082,900","7,246,700,200"
2016/1/18,925.819,960.82,921.107,949.469,0.09%,4.19%,"1,682,287,100","7,050,026,100"
2016/1/15,1001.849,1002.8,943.235,948.582,-6.71%,5.86%,"2,187,108,800","9,418,032,900"
2016/1/14,945.895,1026.306,939.21,1016.838,2.55%,8.78%,"2,631,059,000","11,647,342,800"
2016/1/13,995.172,1053.159,989.64,991.538,-0.55%,6.37%,"2,830,266,800","12,497,195,300"
2016/1/12,1025.617,1033.263,973.834,997.005,-3.67%,5.74%,"2,311,997,700","10,026,590,300"
2016/1/11,1098.895,1101.226,1032.409,1034.999,-6.75%,6.20%,"3,794,160,300","17,035,542,000"
2016/1/8,1070.912,1121.952,1035.996,1109.958,7.47%,8.32%,"3,860,615,700","18,023,935,000"
2016/1/7,1119.751,1119.751,1029.58,1032.798,-8.90%,7.95%,"1,172,399,430","5,341,429,600"
2016/1/6,1069.302,1135.877,1052.336,1133.637,7.77%,7.94%,"3,685,370,300","18,093,640,000"
2016/1/5,990.641,1068.598,981.206,1051.895,3.44%,8.59%,"2,140,287,100","10,831,527,900"
2016/1/4,1104.088,1109.743,1016.885,1016.885,-7.76%,8.42%,"1,304,658,500","6,925,004,800"
2015/12/31,1104.02,1125.079,1101.74,1102.488,-0.19%,2.11%,"1,189,216,870","6,342,153,300"
2015/12/30,1106.836,1108.048,1096.001,1104.591,-0.03%,1.09%,"781,952,350","4,554,107,400"
2015/12/29,1091.052,1105.253,1080.879,1104.912,1.14%,2.23%,"898,289,940","5,254,857,600"
2015/12/28,1119.301,1123.306,1092.418,1092.418,-1.99%,2.77%,"1,096,247,650","6,554,230,900"
2015/12/25,1110.138,1115.073,1102.627,1114.572,0.54%,1.12%,"765,361,380","4,500,155,600"
2015/12/24,1110.97,1116.86,1095.707,1108.6,-0.43%,1.90%,"908,888,030","5,442,734,600"
2015/12/23,1130.617,1131.313,1110.779,1113.341,-1.88%,1.81%,"1,280,775,820","7,088,905,000"
2015/12/22,1123.52,1136.782,1120.694,1134.644,1.01%,1.43%,"1,618,212,800","8,389,038,000"
2015/12/21,1106.946,1127.123,1105.411,1123.302,1.47%,1.96%,"1,630,356,000","8,364,760,700"
2015/12/18,1110.787,1115.454,1099.839,1107.054,-0.52%,1.40%,"1,675,053,800","8,719,282,400"
2015/12/17,1077.444,1115.744,1077.444,1112.798,3.57%,3.56%,"2,244,609,500","11,081,242,900"
2015/12/16,1069.664,1075.886,1066.25,1074.464,0.73%,0.90%,"783,822,430","4,315,737,400"
2015/12/15,1069.606,1074.286,1061.355,1066.713,-0.46%,1.21%,"798,898,940","4,295,744,000"
2015/12/14,1035.211,1071.887,1033.568,1071.607,2.15%,3.65%,"1,108,150,530","5,650,335,000"
2015/12/11,1044.754,1055.885,1030.695,1049.057,0.09%,2.40%,"826,929,920","4,475,501,000"
2015/12/10,1067.029,1067.526,1046.053,1048.079,-1.73%,2.01%,"861,375,360","4,913,360,600"
2015/12/9,1057.156,1076.766,1055.753,1066.567,0.54%,1.98%,"826,510,800","4,836,207,400"
2015/12/8,1084.593,1084.593,1059.513,1060.887,-2.85%,2.30%,"896,574,620","5,038,155,300"
2015/12/7,1084.805,1093.287,1080.144,1091.955,0.50%,1.21%,"817,161,420","5,033,200,400"
2015/12/4,1104.752,1104.752,1079.125,1086.523,-1.94%,2.31%,"1,058,376,820","6,318,572,700"
2015/12/3,1091.631,1114.512,1089.403,1108.005,1.06%,2.29%,"1,271,001,550","7,217,983,900"
2015/12/2,1063.443,1096.61,1048.457,1096.335,2.90%,4.52%,"1,530,367,600","8,275,580,100"
2015/12/1,1059.405,1071.605,1050.886,1065.471,0.86%,1.96%,"960,262,280","5,952,538,100"
2015/11/30,1062.717,1069.369,1007.577,1056.407,-0.62%,5.81%,"1,486,726,700","8,416,435,100"
2015/11/27,1133.729,1135.701,1054.006,1063.026,-6.10%,7.22%,"1,961,208,100","11,994,095,300"
2015/11/26,1136.832,1142.893,1127.997,1132.123,0.03%,1.32%,"1,340,453,210","7,810,058,900"
2015/11/25,1126.756,1134.369,1122.695,1131.831,0.71%,1.04%,"1,139,673,190","6,860,425,500"
2015/11/24,1111.488,1123.856,1096.036,1123.856,0.86%,2.50%,"1,153,361,830","6,783,370,000"
2015/11/23,1122.295,1128.779,1110.488,1114.311,-0.90%,1.63%,"1,327,788,520","7,361,197,300"
2015/11/20,1121.734,1128.592,1115.063,1124.469,0.02%,1.20%,"1,352,502,600","7,511,744,300"
2015/11/19,1107.244,1124.282,1102.154,1124.245,1.37%,2.00%,"1,160,539,420","6,059,384,500"
2015/11/18,1121.077,1126.02,1104.225,1109.056,-1.28%,1.94%,"1,224,947,150","6,707,515,100"
2015/11/17,1133.821,1142.407,1119.35,1123.474,-0.11%,2.05%,"1,721,434,100","9,421,356,600"
2015/11/16,1087.447,1124.824,1086.556,1124.749,0.91%,3.43%,"1,138,182,590","6,177,363,200"
2015/11/13,1128.729,1134.913,1105.14,1114.607,-2.66%,2.60%,"1,673,188,200","9,535,825,400"
2015/11/12,1145.606,1152.579,1130.388,1145.105,-0.93%,1.92%,"2,335,064,600","12,374,616,900"
2015/11/11,1142.96,1184.058,1142.96,1155.816,1.14%,3.60%,"2,954,415,100","14,852,454,000"
2015/11/10,1125.925,1146.082,1119.152,1142.756,0.63%,2.37%,"2,242,886,200","11,780,396,200"
2015/11/9,1116.863,1142.435,1110.006,1135.578,0.55%,2.87%,"2,568,542,900","13,254,294,800"
2015/11/6,1102.349,1136.023,1098.427,1129.367,1.61%,3.38%,"2,661,584,900","13,263,180,300"
2015/11/5,1074.371,1133.273,1071.296,1111.435,3.24%,5.76%,"3,104,299,300","15,242,478,000"
2015/11/4,1036.698,1076.56,1036.698,1076.525,4.30%,3.86%,"1,580,248,300","7,930,870,100"
2015/11/3,1038.614,1050.91,1026.71,1032.143,-0.43%,2.33%,"1,027,870,490","5,181,349,700"
2015/11/2,1047.905,1066.948,1034.84,1036.648,-3.14%,3.00%,"1,169,438,560","5,866,604,800"
2015/10/30,1080.559,1083.789,1063.06,1070.27,-1.72%,1.90%,"1,149,647,320","6,129,357,900"
2015/10/29,1091.191,1097.357,1075.398,1089.047,-0.13%,2.01%,"1,489,915,400","8,171,394,300"
2015/10/28,1090.514,1120.151,1086.522,1090.439,-0.15%,3.08%,"2,009,218,200","10,549,011,100"
2015/10/27,1083.521,1095.76,1043.143,1092.096,0.07%,4.82%,"1,597,524,900","8,888,314,700"
2015/10/26,1100.748,1102.19,1079.237,1091.317,0.02%,2.10%,"1,753,859,800","9,009,942,400"
2015/10/23,1074.133,1093.764,1067.207,1091.123,1.84%,2.48%,"2,015,829,500","10,231,493,800"
2015/10/22,1048.028,1073.48,1031.797,1071.455,2.09%,3.97%,"1,990,753,700","10,503,868,900"
2015/10/21,1126.627,1141.263,1046.775,1049.565,-7.29%,8.35%,"2,902,465,200","15,753,269,000"
2015/10/20,1118.865,1132.287,1108.618,1132.086,0.61%,2.10%,"1,967,752,900","11,090,744,200"
2015/10/19,1128.071,1139.051,1105.949,1125.215,-0.09%,2.94%,"2,276,552,000","12,378,178,800"
2015/10/16,1116.951,1127.371,1103.696,1126.221,1.38%,2.13%,"2,274,941,400","11,685,571,700"
2015/10/15,1077.02,1112.098,1074.474,1110.937,2.33%,3.47%,"2,077,229,300","10,413,767,800"
2015/10/14,1092.103,1120.943,1084.192,1085.668,-1.09%,3.35%,"2,183,982,500","10,864,168,000"
2015/10/13,1082.266,1100.686,1077.812,1097.591,0.27%,2.09%,"1,626,893,700","8,610,408,700"
2015/10/12,1049.98,1102.013,1046.225,1094.647,4.53%,5.33%,"2,253,942,400","11,250,983,900"
2015/10/9,1033.526,1053.18,1025.176,1047.164,0.83%,2.70%,"1,337,866,070","7,129,504,600"
2015/10/8,1033.161,1044.01,1022.381,1038.534,3.31%,2.15%,"1,322,324,180","6,765,138,500"
2015/9/30,993.277,1009.218,987.4,1005.223,1.52%,2.20%,"760,350,100","3,975,153,300"
2015/9/29,993.907,1001.844,986.006,990.166,-2.34%,1.56%,"921,174,910","4,563,244,900"
2015/9/28,992.02,1013.976,977.485,1013.942,2.23%,3.68%,"785,984,400","4,133,492,900"
2015/9/25,1024.243,1031.94,984.405,991.781,-4.02%,4.60%,"1,289,626,560","6,750,533,600"
2015/9/24,1019.327,1037.051,1016.589,1033.366,1.52%,2.01%,"1,241,359,550","6,697,654,100"
2015/9/23,1027.975,1036.863,1007.658,1017.853,-3.26%,2.78%,"1,564,744,000","8,146,653,600"
2015/9/22,1041.741,1065.007,1036.974,1052.101,1.20%,2.70%,"1,850,823,500","10,112,203,600"
2015/9/21,996.232,1042.805,990.433,1039.591,2.60%,5.17%,"1,823,636,100","10,503,087,400"
2015/9/18,1013.839,1021.459,997.103,1013.213,0.41%,2.41%,"1,231,760,890","5,597,682,800"
2015/9/17,1033.428,1066.381,1008.424,1009.038,-3.70%,5.53%,"1,956,070,400","8,906,882,100"
2015/9/16,970.064,1057.74,969.796,1047.845,7.73%,9.04%,"1,784,179,100","8,146,802,100"
2015/9/15,1015.206,1032.703,967.188,972.681,-7.80%,6.21%,"1,546,219,300","6,745,087,800"
2015/9/14,1162.189,1165.07,1045.299,1054.93,-8.46%,10.39%,"1,873,929,000","8,971,373,200"
2015/9/11,1146.911,1161.875,1130.05,1152.435,-0.16%,2.76%,"1,404,277,400","7,177,709,100"
2015/9/10,1148.66,1187.231,1144.808,1154.249,-2.64%,3.58%,"1,928,357,800","9,728,741,600"
2015/9/9,1140.818,1185.496,1134.254,1185.496,3.68%,4.48%,"2,136,150,800","10,831,635,900"
2015/9/8,1096.062,1147.803,1074.428,1143.402,2.96%,6.61%,"1,438,637,300","6,814,539,500"
2015/9/7,1110.499,1148.102,1099.459,1110.499,0.98%,4.42%,"1,544,022,700","7,579,714,200"
2015/9/2,1076.334,1163.573,1071.942,1099.756,-3.84%,8.01%,"2,783,997,800","13,401,348,500"
2015/9/1,1179.109,1184.704,1128.18,1143.674,-4.34%,4.73%,"3,199,054,100","15,285,057,000"
2015/8/31,1219.758,1219.857,1180.964,1195.512,-3.36%,3.14%,"2,729,382,800","13,492,801,000"
2015/8/28,1155.617,1237.078,1142.01,1237.078,8.00%,8.30%,"3,507,202,300","16,735,251,000"
2015/8/27,1124.855,1145.49,1070.678,1145.401,2.58%,6.70%,"2,023,913,800","9,575,157,700"
2015/8/26,1187.865,1231.806,1102.903,1116.593,-7.57%,10.67%,"2,458,646,500","11,520,722,800"
2015/8/25,1211.746,1238.648,1207.999,1207.999,-10.00%,2.28%,"1,327,042,830","6,282,427,700"
2015/8/24,1398.127,1412.119,1342.284,1342.284,-10.06%,4.68%,"1,508,186,600","7,956,260,000"
2015/8/21,1566.551,1582.776,1477.915,1492.464,-7.25%,6.52%,"2,123,137,400","13,526,840,000"
2015/8/20,1644.101,1672.151,1585.717,1609.126,-3.19%,5.20%,"2,769,410,700","18,502,734,000"
2015/8/19,1505.878,1669.515,1500.965,1662.178,5.72%,10.72%,"3,101,957,000","20,689,755,000"
2015/8/18,1724.22,1728.345,1568.804,1572.172,-8.51%,9.28%,"3,547,680,300","24,233,144,000"
